"Area, Average Yield and Production of Vegetables by Area & Production, KIND, Crop, Level and Time"

"Area & Production";"KIND";"Crop";"Level";"2020";"2021";"2022";"2023";"2024"
"Production";"Summer";"Other Vegetables";"Jarash";0.0;840.1;605.4;733.0;573.7
"Production";"Summer";"Other Vegetables";"Ajloun";0.0;165.6;69.0;83.6;65.4
"Production";"Summer";"Other Vegetables";"Karak";0.0;48.0;40.3;48.8;38.2
"Production";"Summer";"Other Vegetables";"Tafiela";0.0;0.0;0.1;0.2;26.2
"Production";"Summer";"Other Vegetables";"Ma'an";0.0;0.0;11.3;13.7;19.6
"Production";"Summer";"Other Vegetables";"Aqaba";0.0;0.0;15.5;18.8;19.6
"Production";"Summer";"Other Vegetables";"Barn North";466.7;916.1;405.2;490.6;392.4
"Production";"Summer";"Other Vegetables";"Deir Alla";171.6;296.2;400.0;484.3;379.1
"Production";"Summer";"Other Vegetables";"Barn South";670.8;966.5;1236.3;1496.7;1190.1
"Production";"Summer";"Other Vegetables";"Ghor Safi";21.5;66.2;185.6;224.7;183.1
"Production";"Winter";"Tomatoes";"Amman";8406.1;15524.4;4853.5;5720.7;5065.7
"Production";"Winter";"Tomatoes";"Balqa";0.0;819.6;188.0;221.6;196.2
"Production";"Winter";"Tomatoes";"Zarqa";2260.0;2336.9;2541.0;2995.0;2652.1
"Production";"Winter";"Tomatoes";"Madaba";20933.0;13965.7;3997.0;4711.2;4171.8
"Production";"Winter";"Tomatoes";"Irbid";3060.0;1046.7;2855.0;3365.1;2979.8
"Production";"Winter";"Tomatoes";"Mafraq";1352.5;12112.5;5787.2;6821.2;6040.2
"Production";"Winter";"Tomatoes";"Jarash";0.0;851.1;13.8;16.3;14.5
"Production";"Winter";"Tomatoes";"Ajloun";0.0;2203.4;1.4;1.7;1.5
"Production";"Winter";"Tomatoes";"Karak";23325.1;13285.4;1427.5;1682.6;1489.9
"Production";"Winter";"Tomatoes";"Tafiela";11610.7;37093.0;3140.5;3701.6;3277.8
"Production";"Winter";"Tomatoes";"Ma'an";33386.0;10250.0;6004.6;7077.4;6267.1
"Production";"Winter";"Tomatoes";"Aqaba";46063.2;20661.2;18996.4;22390.4;19826.9
"Production";"Winter";"Tomatoes";"Barn North";29756.1;20158.7;25406.3;29945.5;26517.0
"Production";"Winter";"Tomatoes";"Deir Alla";60623.3;108064.3;79110.7;93245.1;82569.3
"Production";"Winter";"Tomatoes";"Barn South";6695.9;14889.0;9074.1;10695.3;9470.8
"Production";"Winter";"Tomatoes";"Ghor Safi";81196.5;119528.9;121982.5;143776.6;127315.4
"Production";"Winter";"Squash";"Amman";4829.0;2502.2;3160.4;3496.9;3074.0
"Production";"Winter";"Squash";"Balqa";7.5;0.0;109.8;121.5;106.8
"Production";"Winter";"Squash";"Zarqa";2689.5;842.5;526.0;582.0;511.6
"Production";"Winter";"Squash";"Madaba";0.0;0.0;48.7;53.9;47.3
"Production";"Winter";"Squash";"Irbid";0.0;1707.5;436.6;483.1;424.7
"Production";"Winter";"Squash";"Mafraq";70.0;266.0;53.1;58.8;51.7
"Production";"Winter";"Squash";"Jarash";0.0;173.4;23.2;25.6;22.5
"Production";"Winter";"Squash";"Ajloun";0.0;158.9;40.3;44.6;39.2
"Production";"Winter";"Squash";"Karak";0.0;38.4;180.3;199.5;175.3
"Production";"Winter";"Squash";"Tafiela";0.0;2563.0;418.2;462.7;406.8
"Production";"Winter";"Squash";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Squash";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Squash";"Barn North";2858.5;8264.1;5888.6;6515.7;5727.7
"Production";"Winter";"Squash";"Deir Alla";13294.3;8366.9;13408.3;14836.2;13042.0
"Production";"Winter";"Squash";"Barn South";14143.0;16100.2;13468.3;14902.6;13100.3
"Production";"Winter";"Squash";"Ghor Safi";3507.2;1862.1;1768.9;1957.3;1720.6
"Production";"Winter";"Eggplants";"Amman";559.0;0.0;117.8;146.2;137.7
"Production";"Winter";"Eggplants";"Balqa";0.0;78.0;384.8;477.7;449.7
"Production";"Winter";"Eggplants";"Zarqa";2224.7;72.2;537.4;667.1;628.0
"Production";"Winter";"Eggplants";"Madaba";0.0;4269.4;880.2;1092.7;1028.7
"Production";"Winter";"Eggplants";"Irbid";0.0;0.0;30.7;38.1;35.9
"Production";"Winter";"Eggplants";"Mafraq";280.0;420.0;463.8;575.7;542.0
"Production";"Winter";"Eggplants";"Jarash";0.0;529.9;206.8;256.7;241.7
"Production";"Winter";"Eggplants";"Ajloun";0.0;0.0;66.8;83.0;78.1
"Production";"Winter";"Eggplants";"Karak";80.0;260.0;220.2;273.4;257.3
"Production";"Winter";"Eggplants";"Tafiela";0.0;0.0;79.2;98.3;92.5
"Production";"Winter";"Eggplants";"Ma'an";0.0;0.0;0.4;0.5;0.5
"Production";"Winter";"Eggplants";"Aqaba";0.0;0.0;203.6;252.7;237.9
"Production";"Winter";"Eggplants";"Barn North";2731.4;5311.7;3013.7;3741.3;3522.0
"Production";"Winter";"Eggplants";"Deir Alla";7552.6;14326.6;10468.3;12995.8;12234.0
"Production";"Winter";"Eggplants";"Barn South";9144.3;16254.4;15222.0;18897.4;17789.6
"Production";"Winter";"Eggplants";"Ghor Safi";4724.1;6737.3;3075.9;3818.6;3594.7
"Production";"Winter";"Cucumber";"Amman";6090.6;4388.0;1499.7;1855.8;1744.0
"Production";"Winter";"Cucumber";"Balqa";0.0;1542.2;1761.3;2179.6;2048.3
"Production";"Winter";"Cucumber";"Zarqa";0.0;40.5;1724.6;2134.2;2005.6
"Production";"Winter";"Cucumber";"Madaba";1022.3;0.0;2617.6;3239.3;3044.1
"Production";"Winter";"Cucumber";"Irbid";0.0;1972.2;1274.7;1577.5;1482.4
"Production";"Winter";"Cucumber";"Mafraq";0.0;932.4;94.0;116.3;109.3
"Production";"Winter";"Cucumber";"Jarash";0.0;0.0;156.2;193.3;181.7
"Production";"Winter";"Cucumber";"Ajloun";0.0;0.0;106.4;131.6;123.7
"Production";"Winter";"Cucumber";"Karak";0.0;460.0;1539.9;1905.7;1790.8
"Production";"Winter";"Cucumber";"Tafiela";0.0;0.0;272.0;336.6;316.3
"Production";"Winter";"Cucumber";"Ma'an";0.0;39.6;3.4;4.2;4.0
"Production";"Winter";"Cucumber";"Aqaba";0.0;0.0;1274.7;1577.5;1482.4
"Production";"Winter";"Cucumber";"Barn North";7068.2;5325.0;8323.2;10299.9;9679.3
"Production";"Winter";"Cucumber";"Deir Alla";64330.5;32854.3;48214.7;59664.9;56069.9
"Production";"Winter";"Cucumber";"Barn South";7304.8;12135.3;4799.0;5938.7;5580.8
"Production";"Winter";"Cucumber";"Ghor Safi";159.8;1978.5;1312.2;1623.9;1526.0
"Production";"Winter";"Potato";"Amman";0.0;0.0;260.6;376.5;297.1
"Production";"Winter";"Potato";"Balqa";0.0;12.5;301.6;435.7;343.8
"Production";"Winter";"Potato";"Zarqa";5265.6;4440.9;5528.7;7987.2;6302.2
"Production";"Winter";"Potato";"Madaba";0.0;0.0;31.6;45.7;36.1
"Production";"Winter";"Potato";"Irbid";11474.7;26283.9;8049.7;17686.1;9175.8
"Production";"Winter";"Potato";"Mafraq";602.0;493.0;1257.8;1817.1;1433.7
"Production";"Winter";"Potato";"Jarash";1004.0;0.0;131.0;189.3;149.4
"Production";"Winter";"Potato";"Ajloun";0.0;305.6;32.8;47.4;37.4
"Production";"Winter";"Potato";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Potato";"Tafiela";0.0;0.0;16.5;23.8;18.8
"Production";"Winter";"Potato";"Ma'an";15000.0;8400.0;6540.4;9448.7;7455.3
"Production";"Winter";"Potato";"Aqaba";17414.0;14610.6;12852.4;18567.6;14650.3
"Production";"Winter";"Potato";"Barn North";24075.5;27653.1;18835.0;24227.5;21469.9
"Production";"Winter";"Potato";"Deir Alla";28987.2;28521.2;24336.7;32101.5;27741.2
"Production";"Winter";"Potato";"Barn South";1803.5;6877.3;5450.3;7873.9;6212.8
"Production";"Winter";"Potato";"Ghor Safi";1327.9;324.9;220.1;317.9;250.9
"Production";"Winter";"Cabbage";"Amman";1875.0;487.9;2348.2;2672.1;1937.1
"Production";"Winter";"Cabbage";"Balqa";0.0;195.6;1652.8;1880.8;1363.5
"Production";"Winter";"Cabbage";"Zarqa";2540.9;9963.2;6198.6;7053.4;5113.4
"Production";"Winter";"Cabbage";"Madaba";0.0;3643.2;2971.5;3381.4;2451.3
"Production";"Winter";"Cabbage";"Irbid";0.0;76.2;842.1;958.3;694.7
"Production";"Winter";"Cabbage";"Mafraq";3295.5;4052.5;1763.9;2007.2;1455.1
"Production";"Winter";"Cabbage";"Jarash";0.0;0.0;1119.7;1274.1;923.7
"Production";"Winter";"Cabbage";"Ajloun";0.0;0.0;291.1;331.2;213.3
"Production";"Winter";"Cabbage";"Karak";133.2;105.6;139.8;159.1;115.3
"Production";"Winter";"Cabbage";"Tafiela";0.0;3295.3;3268.7;3719.5;2696.5
"Production";"Winter";"Cabbage";"Ma'an";2575.0;660.0;141.9;161.5;117.1
"Production";"Winter";"Cabbage";"Aqaba";0.0;1984.3;1141.1;1298.5;941.3
"Production";"Winter";"Cabbage";"Barn North";996.5;172.4;2600.1;2958.7;2144.9
"Production";"Winter";"Cabbage";"Deir Alla";8755.7;8072.8;7504.0;8538.9;6159.0
"Production";"Winter";"Cabbage";"Barn South";4954.8;3242.0;2264.0;2576.3;1875.3
"Production";"Winter";"Cabbage";"Ghor Safi";134.5;0.0;2971.5;3381.4;2451.3
"Production";"Winter";"Cauliflower";"Amman";3607.0;5071.0;5073.6;6476.8;5745.8
"Production";"Winter";"Cauliflower";"Balqa";827.6;11947.6;3316.2;4233.4;3755.6
"Production";"Winter";"Cauliflower";"Zarqa";14455.2;16406.2;10908.9;13925.9;12354.1
"Production";"Winter";"Cauliflower";"Madaba";0.0;0.0;20.2;25.8;22.9
"Production";"Winter";"Cauliflower";"Irbid";0.0;477.4;81.9;104.6;92.8
"Production";"Winter";"Cauliflower";"Mafraq";782.0;536.0;2564.7;3274.0;2904.5
"Production";"Winter";"Cauliflower";"Jarash";362.2;4896.0;825.8;1054.2;935.2
"Production";"Winter";"Cauliflower";"Ajloun";0.0;0.0;11.8;15.1;13.4
"Production";"Winter";"Cauliflower";"Karak";147.3;114.0;92.0;117.4;104.1
"Production";"Winter";"Cauliflower";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cauliflower";"Ma'an";460.0;140.0;137.6;175.7;155.9
"Production";"Winter";"Cauliflower";"Aqaba";0.0;1725.5;592.4;756.2;670.8
"Production";"Winter";"Cauliflower";"Barn North";708.0;1159.8;1735.2;2215.1;1965.1
"Production";"Winter";"Cauliflower";"Deir Alla";956.7;2585.9;2016.6;2574.3;2283.8
"Production";"Winter";"Cauliflower";"Barn South";6885.2;4626.4;5564.5;7103.4;6301.7
"Production";"Winter";"Cauliflower";"Ghor Safi";129.2;332.9;308.7;394.0;349.5
"Production";"Winter";"Hot pepper";"Amman";0.0;39.6;49.6;52.6;42.3
"Production";"Winter";"Hot pepper";"Balqa";0.0;4763.7;763.4;808.9;649.9
"Production";"Winter";"Hot pepper";"Zarqa";2637.7;343.6;478.7;507.3;407.6
"Production";"Winter";"Hot pepper";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Hot pepper";"Irbid";0.0;98.4;15.4;16.4;13.1
"Production";"Winter";"Hot pepper";"Mafraq";76.0;101.9;45.8;48.5;39.0
"Production";"Winter";"Hot pepper";"Jarash";0.0;0.0;0.7;0.7;0.6
"Production";"Winter";"Hot pepper";"Ajloun";0.0;0.0;15.6;16.5;13.3
"Production";"Winter";"Hot pepper";"Karak";63.0;23.0;17.5;18.6;14.9
"Production";"Winter";"Hot pepper";"Tafiela";0.0;0.0;122.2;129.5;104.1
"Production";"Winter";"Hot pepper";"Ma'an";0.0;29.0;4.8;5.1;4.1
"Production";"Winter";"Hot pepper";"Aqaba";0.0;0.0;163.1;172.9;138.9
"Production";"Winter";"Hot pepper";"Barn North";5670.4;2675.2;3898.1;4130.7;3318.6
"Production";"Winter";"Hot pepper";"Deir Alla";2499.6;2768.4;3573.9;3787.2;3042.7
"Production";"Winter";"Hot pepper";"Barn South";317.3;0.0;612.3;648.9;521.3
"Production";"Winter";"Hot pepper";"Ghor Safi";3917.7;1218.9;2687.3;2847.7;2287.8
"Production";"Winter";"Sweet pepper";"Amman";0.0;458.8;433.1;644.2;695.1
"Production";"Winter";"Sweet pepper";"Balqa";0.0;715.9;377.8;561.9;606.2
"Production";"Winter";"Sweet pepper";"Zarqa";6182.7;1813.4;1020.3;1517.6;1637.4
"Production";"Winter";"Sweet pepper";"Madaba";0.0;0.0;7.0;10.4;11.3
"Production";"Winter";"Sweet pepper";"Irbid";1350.0;2450.8;1293.1;1923.5;2075.3
"Production";"Winter";"Sweet pepper";"Mafraq";80.0;259.0;78.4;116.6;125.8
"Production";"Winter";"Sweet pepper";"Jarash";51.6;812.5;104.9;156.0;168.3
"Production";"Winter";"Sweet pepper";"Ajloun";0.0;0.0;89.0;132.4;142.8
"Production";"Winter";"Sweet pepper";"Karak";82.0;64.5;36.0;53.6;57.8
"Production";"Winter";"Sweet pepper";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet pepper";"Ma'an";0.0;72.0;8.3;12.4;13.4
"Production";"Winter";"Sweet pepper";"Aqaba";0.0;1761.0;3232.8;4808.7;5291.9
"Production";"Winter";"Sweet pepper";"Barn North";6229.6;4411.4;5495.8;8174.8;8923.6
"Production";"Winter";"Sweet pepper";"Deir Alla";24626.8;24907.1;16487.3;24524.3;26044.5
"Production";"Winter";"Sweet pepper";"Barn South";7047.4;2580.0;3232.8;4808.7;4669.3
"Production";"Winter";"Sweet pepper";"Ghor Safi";86.4;1830.2;879.0;1307.4;1410.6
"Production";"Winter";"Broad beans";"Amman";0.0;437.5;268.8;373.8;388.0
"Production";"Winter";"Broad beans";"Balqa";168.7;812.9;890.3;1238.3;1285.2
"Production";"Winter";"Broad beans";"Zarqa";132.0;594.4;420.0;584.1;606.2
"Production";"Winter";"Broad beans";"Madaba";0.0;0.0;268.8;373.8;388.0
"Production";"Winter";"Broad beans";"Irbid";202.8;2333.4;1083.5;1507.0;1564.1
"Production";"Winter";"Broad beans";"Mafraq";358.8;121.0;319.2;443.9;460.7
"Production";"Winter";"Broad beans";"Jarash";19.5;1061.3;554.4;771.0;800.2
"Production";"Winter";"Broad beans";"Ajloun";336.4;205.5;394.8;549.1;485.0
"Production";"Winter";"Broad beans";"Karak";0.0;11.4;168.0;233.6;242.5
"Production";"Winter";"Broad beans";"Tafiela";0.0;92.8;142.8;198.6;206.1
"Production";"Winter";"Broad beans";"Ma'an";52.3;0.0;42.0;58.4;60.6
"Production";"Winter";"Broad beans";"Aqaba";0.0;430.4;995.3;1384.4;1436.8
"Production";"Winter";"Broad beans";"Barn North";1009.0;367.4;755.9;1051.4;1115.5
"Production";"Winter";"Broad beans";"Deir Alla";1547.1;1236.7;1327.1;1845.8;1939.9
"Production";"Winter";"Broad beans";"Barn South";1228.5;343.6;462.0;642.5;691.1
"Production";"Winter";"Broad beans";"Ghor Safi";752.9;118.6;302.4;420.6;448.6
"Production";"Winter";"String beans";"Amman";0.0;201.9;50.9;66.9;45.9
"Production";"Winter";"String beans";"Balqa";0.0;577.4;119.8;157.4;108.1
"Production";"Winter";"String beans";"Zarqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"String beans";"Madaba";0.0;0.0;2.2;3.0;2.0
"Production";"Winter";"String beans";"Irbid";0.0;0.0;66.5;87.3;60.0
"Production";"Winter";"String beans";"Mafraq";0.0;0.0;2.6;3.5;2.4
"Production";"Winter";"String beans";"Jarash";0.0;133.0;20.6;27.1;18.6
"Production";"Winter";"String beans";"Ajloun";0.0;0.0;8.6;11.3;7.8
"Production";"Winter";"String beans";"Karak";0.0;15.0;61.9;81.4;55.9
"Production";"Winter";"String beans";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"String beans";"Ma'an";0.0;880.0;136.4;179.3;123.2
"Production";"Winter";"String beans";"Aqaba";0.0;0.0;2.2;2.9;2.0
"Production";"Winter";"String beans";"Barn North";877.0;111.0;563.4;740.5;508.6
"Production";"Winter";"String beans";"Deir Alla";1140.7;1426.7;1552.4;2040.4;1401.2
"Production";"Winter";"String beans";"Barn South";146.4;576.3;198.2;260.6;178.9
"Production";"Winter";"String beans";"Ghor Safi";1250.5;501.5;2224.8;2924.1;2008.1
"Production";"Winter";"Peas";"Amman";0.0;276.0;167.1;278.2;278.4
"Production";"Winter";"Peas";"Balqa";0.0;466.6;148.6;247.3;247.4
"Production";"Winter";"Peas";"Zarqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Peas";"Madaba";0.0;0.0;60.1;100.1;100.2
"Production";"Winter";"Peas";"Irbid";197.5;1275.0;219.5;365.4;365.6
"Production";"Winter";"Peas";"Mafraq";44.0;0.0;4.2;7.0;7.0
"Production";"Winter";"Peas";"Jarash";7.0;88.0;159.2;265.0;265.1
"Production";"Winter";"Peas";"Ajloun";0.0;156.0;135.8;226.1;226.2
"Production";"Winter";"Peas";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Peas";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Peas";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Peas";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Peas";"Barn North";189.0;60.0;47.5;79.0;79.0
"Production";"Winter";"Peas";"Deir Alla";0.0;119.0;27.2;45.2;45.2
"Production";"Winter";"Peas";"Barn South";0.0;0.0;6.8;11.3;11.3
"Production";"Winter";"Peas";"Ghor Safi";0.0;0.0;9.2;15.3;15.3
"Production";"Winter";"Cow-peas";"Amman";0.0;0.0;127.7;117.9;123.3
"Production";"Winter";"Cow-peas";"Balqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Zarqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Irbid";0.0;0.0;29.8;27.5;28.8
"Production";"Winter";"Cow-peas";"Mafraq";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Jarash";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Barn North";0.0;0.0;7.0;6.5;6.8
"Production";"Winter";"Cow-peas";"Deir Alla";0.0;0.0;36.9;34.1;35.6
"Production";"Winter";"Cow-peas";"Barn South";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Cow-peas";"Ghor Safi";0.0;0.0;53.6;49.5;51.8
"Production";"Winter";"Jew's mallow";"Amman";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Balqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Zarqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Irbid";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Mafraq";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Jarash";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Jew's mallow";"Barn North";424.3;0.0;1330.9;839.8;1188.8
"Production";"Winter";"Jew's mallow";"Deir Alla";0.0;67.5;718.0;453.0;641.3
"Production";"Winter";"Jew's mallow";"Barn South";0.0;0.0;521.1;328.8;465.5
"Production";"Winter";"Jew's mallow";"Ghor Safi";862.5;767.4;1340.4;845.8;1197.3
"Production";"Winter";"Okra";"Amman";0.0;0.0;57.8;88.6;85.0
"Production";"Winter";"Okra";"Balqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Okra";"Zarqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Okra";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Okra";"Irbid";0.0;221.8;55.0;84.3;80.9
"Production";"Winter";"Okra";"Mafraq";0.0;0.0;0.2;0.4;0.3
"Production";"Winter";"Okra";"Jarash";0.0;172.0;40.4;62.0;59.4
"Production";"Winter";"Okra";"Ajloun";0.0;0.0;2.6;3.9;3.8
"Production";"Winter";"Okra";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Okra";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Okra";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Okra";"Aqaba";0.0;0.0;0.1;0.1;0.1
"Production";"Winter";"Okra";"Barn North";0.0;11.1;282.8;433.3;415.6
"Production";"Winter";"Okra";"Deir Alla";52.9;208.3;153.9;235.8;226.2
"Production";"Winter";"Okra";"Barn South";0.0;39.0;20.3;31.2;29.9
"Production";"Winter";"Okra";"Ghor Safi";0.0;0.0;120.6;184.7;177.2
"Production";"Winter";"Lettuce";"Amman";16686.3;3258.0;4334.4;3695.3;3623.9
"Production";"Winter";"Lettuce";"Balqa";0.0;451.6;75.1;64.0;62.8
"Production";"Winter";"Lettuce";"Zarqa";880.0;451.5;1249.9;1065.6;1045.0
"Production";"Winter";"Lettuce";"Madaba";0.0;0.0;24.0;20.5;20.1
"Production";"Winter";"Lettuce";"Irbid";0.0;290.4;172.4;147.0;144.2
"Production";"Winter";"Lettuce";"Mafraq";882.0;810.0;825.5;703.7;690.1
"Production";"Winter";"Lettuce";"Jarash";304.2;740.3;1667.7;1421.8;1394.3
"Production";"Winter";"Lettuce";"Ajloun";0.0;0.0;35.5;30.3;29.7
"Production";"Winter";"Lettuce";"Karak";0.0;90.0;18.1;15.4;15.1
"Production";"Winter";"Lettuce";"Tafiela";0.0;0.0;7.3;6.2;6.1
"Production";"Winter";"Lettuce";"Ma'an";0.0;0.0;0.1;0.0;0.0
"Production";"Winter";"Lettuce";"Aqaba";0.0;724.7;63.0;53.7;52.7
"Production";"Winter";"Lettuce";"Barn North";1303.8;6967.8;3413.9;2910.5;2854.3
"Production";"Winter";"Lettuce";"Deir Alla";11033.1;6076.5;10192.1;8689.3;8521.3
"Production";"Winter";"Lettuce";"Barn South";4293.1;2961.4;1704.5;1453.2;1425.1
"Production";"Winter";"Lettuce";"Ghor Safi";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet melon";"Amman";0.0;0.0;207.6;169.8;300.3
"Production";"Winter";"Sweet melon";"Balqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet melon";"Zarqa";776.0;0.0;1917.9;1569.3;2775.1
"Production";"Winter";"Sweet melon";"Madaba";0.0;3899.4;1848.0;1512.1;2673.9
"Production";"Winter";"Sweet melon";"Irbid";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet melon";"Mafraq";0.0;0.0;1565.0;1280.5;2264.5
"Production";"Winter";"Sweet melon";"Jarash";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet melon";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet melon";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet melon";"Tafiela";0.0;0.0;37.9;31.0;54.9
"Production";"Winter";"Sweet melon";"Ma'an";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Sweet melon";"Aqaba";0.0;0.0;296.6;242.7;429.1
"Production";"Winter";"Sweet melon";"Barn North";0.0;32.3;1137.7;930.9;1646.2
"Production";"Winter";"Sweet melon";"Deir Alla";0.0;0.0;163.2;133.5;236.1
"Production";"Winter";"Sweet melon";"Barn South";147.0;0.0;69.7;57.0;100.8
"Production";"Winter";"Sweet melon";"Ghor Safi";0.0;183.7;3675.2;3007.2;5317.8
"Production";"Winter";"Water melon";"Amman";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Water melon";"Balqa";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Water melon";"Zarqa";0.0;0.0;372.5;410.7;494.7
"Production";"Winter";"Water melon";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Water melon";"Irbid";0.0;1031.5;149.8;165.1;198.9
"Production";"Winter";"Water melon";"Mafraq";0.0;0.0;961.4;1059.8;1276.6
"Production";"Winter";"Water melon";"Jarash";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Water melon";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Water melon";"Karak";0.0;0.0;46.3;51.1;61.5
"Production";"Winter";"Water melon";"Tafiela";0.0;0.0;21.3;23.5;28.3
"Production";"Winter";"Water melon";"Ma'an";0.0;3411.0;665.3;733.4;883.4
"Production";"Winter";"Water melon";"Aqaba";3280.0;40595.2;7603.8;8382.4;10096.6
"Production";"Winter";"Water melon";"Barn North";0.0;55.0;8.0;8.8;10.6
"Production";"Winter";"Water melon";"Deir Alla";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Water melon";"Barn South";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Water melon";"Ghor Safi";0.0;249.3;1662.2;1832.4;2207.1
"Production";"Winter";"Spinach";"Amman";495.0;0.0;300.3;313.6;234.6
"Production";"Winter";"Spinach";"Balqa";0.0;254.2;907.3;947.6;708.8
"Production";"Winter";"Spinach";"Zarqa";75.0;165.7;2577.3;2691.7;2013.5
"Production";"Winter";"Spinach";"Madaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Spinach";"Irbid";0.0;99.5;229.4;239.6;179.2
"Production";"Winter";"Spinach";"Mafraq";737.0;2864.0;2872.0;2999.4;2243.7
"Production";"Winter";"Spinach";"Jarash";0.0;0.0;1.5;1.5;1.1
"Production";"Winter";"Spinach";"Ajloun";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Spinach";"Karak";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Spinach";"Tafiela";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Spinach";"Ma'an";0.0;13.5;7.3;7.7;5.7
"Production";"Winter";"Spinach";"Aqaba";0.0;0.0;0.0;0.0;0.0
"Production";"Winter";"Spinach";"Barn North";0.0;670.3;1068.8;1116.3;835.0
"Production";"Winter";"Spinach";"Deir Alla";0.0;320.4;413.3;431.6;322.9
"Production";"Winter";"Spinach";"Barn South";1686.0;0.0;1340.5;1399.9;1047.2
"Production";"Winter";"Spinach";"Ghor Safi";0.0;464.1;1150.1;1201.2;898.5
"Production";"Winter";"Onion green";"Amman";2137.9;550.0;403.0;614.4;370.6
"Production";"Winter";"Onion green";"Balqa";0.0;0.0;2.2;3.4;2.0
"Production";"Winter";"Onion green";"Zarqa";244.5;854.2;185.8;283.4;170.9
