"Agriculture Prices by Marketing Costs / Prices, Level, Crop, Month and Time"

"Marketing Costs / Prices";"Level";"Crop";"Month";"2020";"2021";"2022";"2023";"2024"
"Packs";"Kingdom";"Chard";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Chard";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Chard";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Chard";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Lakna";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Common purslain";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cress";"January";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Cress";"February";0.0;0.0;0.0;73.4;73.4
"Packs";"Kingdom";"Cress";"March";0.0;0.0;0.0;73.4;73.3
"Packs";"Kingdom";"Cress";"April";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Cress";"May";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Cress";"June";0.0;0.0;0.0;73.3;73.2
"Packs";"Kingdom";"Cress";"July";0.0;0.0;0.0;73.4;73.2
"Packs";"Kingdom";"Cress";"August";0.0;0.0;0.0;73.5;73.4
"Packs";"Kingdom";"Cress";"September";0.0;0.0;0.0;73.5;73.4
"Packs";"Kingdom";"Cress";"October";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Cress";"November";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Cress";"December";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Arum";"January";66.7;66.7;66.7;66.8;66.7
"Packs";"Kingdom";"Arum";"February";66.7;66.7;66.7;66.6;66.7
"Packs";"Kingdom";"Arum";"March";66.7;66.7;66.7;66.6;66.8
"Packs";"Kingdom";"Arum";"April";0.0;0.0;66.7;0.0;0.0
"Packs";"Kingdom";"Arum";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Arum";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Arum";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Arum";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Arum";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Arum";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Arum";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Arum";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Marsh mallow";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hamasis";"January";12.5;12.5;12.5;13.0;12.7
"Packs";"Kingdom";"Hamasis";"February";12.7;12.7;12.5;12.6;12.9
"Packs";"Kingdom";"Hamasis";"March";12.7;12.5;12.5;12.6;12.7
"Packs";"Kingdom";"Hamasis";"April";12.5;0.0;0.0;13.0;0.0
"Packs";"Kingdom";"Hamasis";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hamasis";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hamasis";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hamasis";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hamasis";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hamasis";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hamasis";"November";0.0;0.0;12.5;0.0;0.0
"Packs";"Kingdom";"Hamasis";"December";12.8;13.0;12.5;0.0;0.0
"Packs";"Kingdom";"Hedge mustard";"January";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Hedge mustard";"February";0.0;0.0;0.0;73.3;73.4
"Packs";"Kingdom";"Hedge mustard";"March";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Hedge mustard";"April";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Hedge mustard";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hedge mustard";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hedge mustard";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hedge mustard";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hedge mustard";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Hedge mustard";"October";0.0;0.0;0.0;73.5;73.2
"Packs";"Kingdom";"Hedge mustard";"November";0.0;0.0;0.0;73.4;73.3
"Packs";"Kingdom";"Hedge mustard";"December";0.0;0.0;0.0;73.3;73.3
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Clary (Wild) Borago officinalis";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Sea kale";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cauliflower leaves";"January";0.0;0.0;0.0;55.1;55.0
"Packs";"Kingdom";"Cauliflower leaves";"February";0.0;0.0;0.0;55.1;55.0
"Packs";"Kingdom";"Cauliflower leaves";"March";0.0;0.0;0.0;55.0;55.1
"Packs";"Kingdom";"Cauliflower leaves";"April";0.0;0.0;0.0;55.3;0.0
"Packs";"Kingdom";"Cauliflower leaves";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cauliflower leaves";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cauliflower leaves";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cauliflower leaves";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cauliflower leaves";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cauliflower leaves";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cauliflower leaves";"November";0.0;0.0;0.0;54.5;0.0
"Packs";"Kingdom";"Cauliflower leaves";"December";0.0;0.0;0.0;55.2;55.0
"Packs";"Kingdom";"Temple and Gin";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Temple and Gin";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cyclamen persicum";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Leaf celery ";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Watermelons";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"January";0.0;0.0;0.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"March";21.9;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"April";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"May";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"June";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"July";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"August";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"September";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"October";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"November";22.0;22.0;22.0;28.4;28.4
"Packs";"Kingdom";"Cantaloupes (Sweet melons)";"December";0.0;21.9;22.0;28.4;28.4
"Packs";"Kingdom";"Total Chili pepper";"January";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"February";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"March";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"April";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"May";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"June";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"July";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"August";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"September";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"October";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"November";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Total Chili pepper";"December";44.0;44.0;44.0;31.7;31.7
"Packs";"Kingdom";"Sweet peppers, green";"January";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"February";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"March";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"April";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"May";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"June";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"July";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"August";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"September";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"October";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"November";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Sweet peppers, green";"December";44.0;44.0;44.0;18.1;18.1
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"January";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"February";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"March";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"April";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"May";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"June";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"July";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"August";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"September";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"October";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"November";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Colored sweet peppers (Capsicum)";"December";44.0;44.0;44.0;24.8;24.8
"Packs";"Kingdom";"Other Pepper ";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"February";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"March";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"April";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"May";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"June";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"July";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"August";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"September";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"October";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"November";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Other Pepper ";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Cucumbers";"January";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"February";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"March";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"April";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"May";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"June";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"July";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"August";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"September";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"October";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"November";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Cucumbers";"December";22.8;22.8;22.8;15.2;15.2
"Packs";"Kingdom";"Babys cucumbers";"January";14.0;14.0;14.0;14.1;14.0
"Packs";"Kingdom";"Babys cucumbers";"February";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"March";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"April";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"May";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"June";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"July";14.0;14.0;14.0;14.0;14.1
"Packs";"Kingdom";"Babys cucumbers";"August";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"September";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"October";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"November";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Babys cucumbers";"December";14.0;14.0;14.0;14.1;14.1
"Packs";"Kingdom";"Snake cucumbers";"January";0.0;0.0;0.0;0.0;16.8
"Packs";"Kingdom";"Snake cucumbers";"February";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"March";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"April";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"May";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"June";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"July";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"August";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"September";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"October";15.9;15.9;15.9;16.7;16.7
"Packs";"Kingdom";"Snake cucumbers";"November";15.1;15.9;15.9;16.7;0.0
"Packs";"Kingdom";"Snake cucumbers";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Haroush (Jabeer)";"January";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Haroush (Jabeer)";"February";0.0;15.9;0.0;19.5;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"March";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"April";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"May";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"June";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"July";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"August";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"September";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"October";15.9;15.9;15.9;19.4;19.4
"Packs";"Kingdom";"Haroush (Jabeer)";"November";15.9;15.9;15.9;0.0;19.5
"Packs";"Kingdom";"Haroush (Jabeer)";"December";0.0;0.0;0.0;0.0;0.0
"Packs";"Kingdom";"Eggplants (aubergines)";"January";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"February";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"March";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"April";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"May";23.5;23.8;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"June";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"July";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"August";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"September";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"October";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"November";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Eggplants (aubergines)";"December";23.5;23.5;23.5;14.9;14.9
"Packs";"Kingdom";"Tomatoes";"January";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"February";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"March";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"April";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"May";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"June";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"July";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"August";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"September";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"October";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"November";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomatoes";"December";41.5;41.5;41.5;35.4;35.4
"Packs";"Kingdom";"Tomato Chery";"January";100.0;100.0;100.0;66.7;66.7
"Packs";"Kingdom";"Tomato Chery";"February";100.0;100.0;100.0;66.7;66.7
"Packs";"Kingdom";"Tomato Chery";"March";100.0;100.0;100.0;66.7;66.7
"Packs";"Kingdom";"Tomato Chery";"April";100.0;100.0;100.0;66.7;66.7
"Packs";"Kingdom";"Tomato Chery";"May";100.0;100.0;100.0;66.7;66.7
"Packs";"Kingdom";"Tomato Chery";"June";100.0;100.0;100.0;66.7;66.7
